index,总数,总价,平米单价,小区,所在区,户型,楼层,面积,户型结构,建筑类型,朝向,建筑结构,装修情况,梯户比例,电梯与否,发布年,发布月,发布日
7075,170783.0,60.5,8919.0,水碾河路19号,成华,2室1厅1厨1卫,中楼层 (共7层),67.84㎡,平层,板楼,南,砖混结构,简装,一梯四户,无,2022,1,7.0
8095,170793.0,117.9,13756.0,威兰德小镇,双流,3室2厅1厨1卫,中楼层 (共26层),85.71㎡,平层,塔楼,南,钢混结构,精装,两梯六户,有,2022,3,11.0
8700,170810.0,98.0,16255.0,金楠国际,武侯,1室1厅1厨1卫,中楼层 (共11层),60.29㎡,平层,板楼,西南,框架结构,简装,一梯六户,有,2022,4,11.0
8788,170809.0,106.0,14098.0,鼎犀名城,郫都,3室1厅1厨1卫,低楼层 (共24层),75.19㎡,平层,板塔结合,南,框架结构,精装,两梯六户,有,2022,6,3.0
9063,171098.0,120.5,17874.0,华宇阳光水岸,成华,2室2厅1厨1卫,中楼层 (共15层),67.42㎡,平层,板塔结合,东 东北,钢混结构,简装,两梯五户,有,2022,6,30.0
9653,171120.0,118.0,14384.0,合能珍宝琥珀,温江,3室1厅1厨1卫,低楼层 (共34层),82.04㎡,平层,板塔结合,东南,钢混结构,精装,三梯八户,有,2022,7,2.0
9751,171098.0,105.0,8482.0,兴益名苑,双流,3室1厅1厨2卫,低楼层 (共6层),123.8㎡,平层,板楼,东南,砖混结构,其他,一梯两户,无,2022,6,29.0
9800,171090.0,268.0,25432.0,中筑西府兰庭,武侯,4室1厅1厨2卫,低楼层 (共17层),105.38㎡,平层,板塔结合,西北,框架结构,其他,两梯五户,有,2022,6,30.0
9823,171090.0,149.0,23227.0,蓝光金双楠一期,武侯,3室2厅1厨1卫,中楼层 (共25层),64.15㎡,平层,板塔结合,南 北,钢混结构,其他,三梯八户,有,2022,6,28.0
9957,171098.0,290.0,18763.0,香榭名苑,青羊,4室2厅1厨2卫,中楼层 (共7层),154.56㎡,平层,板楼,南,砖混结构,其他,一梯两户,无,2022,6,30.0
10606,171090.0,55.0,12072.0,兴元绿洲一期,金牛,1室1厅1厨1卫,高楼层 (共22层),45.56㎡,平层,板楼,东,框架结构,其他,两梯六户,有,2022,6,27.0
11402,171098.0,86.0,15128.0,时代天骄,青羊,2室1厅1厨1卫,中楼层 (共28层),56.85㎡,平层,塔楼,北 东,框架结构,其他,四梯二十六户,有,2022,6,28.0
11653,171090.0,75.0,14502.0,西岸翠景,郫都,1室1厅1厨1卫,低楼层 (共24层),51.72㎡,暂无数据,板塔结合,南,钢混结构,简装,两梯五户,有,2022,6,30.0
6349,5520.0,61.0,10080.0,瑞升明院,双流,2室1厅1厨1卫,低楼层 (共12层),60.52㎡,平层,塔楼,南,钢混结构,其他,三梯二十一户,有,2022,7,5.0
6478,5521.0,250.0,28131.0,绿地468云玺四期,锦江,3室1厅1厨1卫,中楼层 (共39层),88.87㎡,平层,板塔结合,东南 南,钢混结构,精装,两梯四户,有,2022,7,5.0
6636,5522.0,87.0,11425.0,昊园江南壹品,龙泉驿,3室1厅1厨1卫,中楼层 (共29层),76.15㎡,平层,塔楼,东南,框架结构,毛坯,两梯六户,有,2022,7,4.0
6743,5523.0,280.0,31327.0,南城都汇汇朗园五期,高新,3室2厅1厨2卫,中楼层 (共18层),89.38㎡,平层,板塔结合,西南,钢混结构,精装,两梯两户,有,2022,7,4.0
7204,5525.0,38.0,8659.0,汇都商贸城,双流,1室1厅1厨1卫,中楼层 (共10层),43.89㎡,暂无数据,塔楼,南,钢混结构,其他,三梯二十七户,有,2022,7,3.0
8525,5534.0,128.0,14130.0,保利狮子湖,新都,3室1厅1厨1卫,高楼层 (共30层),90.59㎡,平层,塔楼,东北,钢混结构,精装,两梯五户,有,2022,7,2.0
8979,171498.0,49.0,10822.0,新希望锦悦里,新都,2室1厅1厨1卫,高楼层 (共20层),45.28㎡,暂无数据,暂无数据,东 东南,框架结构,其他,一梯三十二户,暂无数据,2022,7,6.0
9051,171502.0,172.0,21269.0,现代城人民公园,青羊,2室1厅1厨1卫,中楼层 (共23层),80.87㎡,平层,板楼,南,框架结构,其他,两梯十三户,有,2022,7,6.0
10018,5606.0,226.0,30695.0,华润二十四城二期,成华,3室1厅1厨1卫,高楼层 (共32层),73.63㎡,平层,板塔结合,东南,钢混结构,精装,两梯六户,有,2022,7,4.0
10382,5609.0,99.0,14143.0,华宇天府花城,郫都,2室1厅1厨1卫,中楼层 (共31层),70㎡,平层,塔楼,西南,钢混结构,精装,两梯六户,有,2022,7,4.0
11501,172172.0,102.8,9791.0,山水年华B区,简阳,3室2厅1厨2卫,高楼层 (共7层),105㎡,暂无数据,板塔结合,南,混合结构,其他,一梯两户,无,2022,7,8.0
12022,172179.0,160.0,16262.0,保利爱尚里,新都,3室2厅1厨2卫,中楼层 (共31层),98.39㎡,暂无数据,暂无数据,东,未知结构,其他,两梯六户,有,2022,7,7.0
12514,172179.0,45.0,10875.0,怡和新城F区,龙泉驿,1室1厅1厨1卫,中楼层 (共20层),41.38㎡,暂无数据,塔楼,东南,框架结构,其他,两梯五户,有,2022,7,6.0
12084,5546.0,191.0,27851.0,中洲里程,成华,2室1厅1厨1卫,中楼层 (共29层),68.58㎡,暂无数据,暂无数据,西南 西,未知结构,精装,两梯六户,有,2022,7,4.0
13167,172402.0,183.0,28025.0,万科金润华府,锦江,2室1厅1厨1卫,高楼层 (共35层),65.3㎡,暂无数据,塔楼,西南,钢混结构,其他,四梯八户,有,2022,7,8.0
13338,172403.0,90.0,7944.0,嘉裕第六洲观澜云邸,崇州,3室2厅1厨2卫,高楼层 (共32层),113.3㎡,暂无数据,板楼,南,框架结构,其他,三梯六户,有,2022,7,8.0
13335,172403.0,220.0,14895.0,龙湖双珑原著,新津,4室2厅1厨3卫,中楼层 (共4层),147.71㎡,跃层,暂无数据,东南,未知结构,其他,一梯两户,暂无数据,2022,7,8.0
233,170778.0,124.0,13894.0,合能四季城二期,郫都,3室1厅1厨1卫,高楼层 (共29层),89.25㎡,平层,塔楼,西南,钢混结构,精装,三梯六户,有,2022,6,18.0
325,170783.0,279.5,28142.0,中海锦江城云熙一期,天府新区,3室2厅1厨2卫,高楼层 (共33层),99.32㎡,平层,塔楼,东南,钢混结构,精装,两梯四户,有,2022,6,18.0
396,170780.0,210.0,24025.0,金地天府城,高新,2室2厅1厨1卫,中楼层 (共32层),87.41㎡,平层,板塔结合,东北,钢混结构,精装,三梯六户,有,2022,6,25.0
630,170785.0,95.0,9204.0,新津老码头,新津,3室2厅1厨2卫,中楼层 (共15层),103.22㎡,平层,塔楼,东南,框架结构,精装,两梯四户,有,2022,6,15.0
1153,170790.0,222.0,18500.0,城南名著,高新,3室2厅1厨2卫,中楼层 (共11层),120㎡,平层,板塔结合,西北,钢混结构,精装,一梯两户,有,2022,3,19.0
1599,170793.0,59.0,10862.0,府河小区(玻璃路),锦江,1室1厅1厨1卫,中楼层 (共7层),54.32㎡,平层,板楼,北,砖混结构,毛坯,一梯两户,无,2022,6,4.0
2929,170784.0,188.0,22020.0,临江苑西区,高新,2室2厅1厨1卫,高楼层 (共18层),85.38㎡,平层,板塔结合,东南,框架结构,精装,两梯四户,有,2022,6,3.0
4235,170855.0,78.0,7342.0,香榭里街22号,温江,3室2厅1厨2卫,中楼层 (共5层),106.24㎡,平层,板楼,东,砖混结构,精装,一梯两户,无,2021,8,27.0
5943,170873.0,208.0,19677.0,世茂城三期,龙泉驿,3室1厅1厨2卫,中楼层 (共34层),105.71㎡,平层,板塔结合,东南,钢混结构,精装,两梯六户,有,2022,6,12.0
6549,170770.0,116.0,12898.0,西城御景,郫都,3室2厅1厨2卫,高楼层 (共25层),89.94㎡,平层,板塔结合,东,框架结构,精装,两梯五户,有,2022,6,16.0
7217,170784.0,198.0,17585.0,艺术家苑,青羊,3室2厅1厨2卫,低楼层 (共7层),112.6㎡,平层,板楼,东 西,砖混结构,简装,一梯两户,有,2021,10,27.0
8033,170799.0,163.0,18404.0,逸尚美庭,武侯,3室1厅1厨2卫,低楼层 (共12层),88.57㎡,平层,板楼,西北,钢混结构,简装,两梯六户,有,2021,7,11.0
9532,171120.0,158.0,8502.0,陶然村紫云轩,龙泉驿,4室2厅1厨2卫,高楼层 (共6层),185.85㎡,跃层,板塔结合,南,钢混结构,其他,一梯两户,无,2022,6,27.0
9874,171120.0,137.0,10767.0,学府嘉苑,双流,3室1厅1厨2卫,中楼层 (共6层),127.25㎡,平层,板楼,南,钢混结构,其他,一梯两户,无,2022,7,1.0
9974,171120.0,71.0,5885.0,龙门街20号院,新都,3室2厅1厨2卫,高楼层 (共6层),120.65㎡,平层,板塔结合,南 北,砖混结构,其他,一梯两户,无,2022,6,30.0
9993,171120.0,165.0,18645.0,红枫岭三期,成华,2室2厅1厨2卫,高楼层 (共33层),88.5㎡,平层,板塔结合,东南,钢混结构,精装,三梯六户,有,2022,6,27.0
10060,171090.0,235.0,20569.0,米兰香洲,青羊,3室2厅1厨1卫,中楼层 (共18层),114.25㎡,平层,板楼,南,钢混结构,精装,两梯两户,有,2022,6,28.0
10120,171090.0,115.0,12365.0,派克公馆,郫都,2室2厅1厨1卫,高楼层 (共18层),93.01㎡,暂无数据,板塔结合,东南,框架结构,精装,两梯三户,有,2022,6,30.0
10235,171120.0,146.0,44096.0,阳光365,锦江,1室0厅1厨1卫,高楼层 (共18层),33.11㎡,平层,塔楼,东南,框架结构,其他,四梯三十六户,有,2022,7,2.0
10656,171120.0,120.0,12919.0,师大现代花园,龙泉驿,2室1厅1厨1卫,高楼层 (共33层),92.89㎡,平层,塔楼,西南,钢混结构,简装,两梯四户,有,2022,7,4.0
10817,171120.0,205.0,18267.0,三里花城,双流,3室2厅1厨2卫,中楼层 (共15层),112.23㎡,平层,塔楼,北 东北,混合结构,毛坯,两梯六户,有,2022,7,1.0
11486,171120.0,125.0,14586.0,威兰德小镇,双流,3室2厅1厨1卫,中楼层 (共26层),85.7㎡,暂无数据,板塔结合,南,钢混结构,精装,两梯六户,有,2022,6,29.0
11738,171120.0,210.0,26542.0,东原时光道,青羊,3室1厅1厨1卫,中楼层 (共21层),79.12㎡,暂无数据,板塔结合,西,钢混结构,精装,两梯十户,有,2022,7,3.0
11882,171120.0,200.0,16733.0,武海中华锦绣,武侯,3室2厅1厨2卫,低楼层 (共15层),119.53㎡,暂无数据,板楼,西南,钢混结构,其他,两梯四户,有,2022,6,27.0
6194,5521.0,89.0,6542.0,花簇锦绣,彭州,3室2厅1厨2卫,中楼层 (共5层),136.06㎡,平层,板楼,东南,框架结构,其他,一梯两户,无,2022,7,5.0
6295,5520.0,61.0,12630.0,五福佳苑,金牛,1室1厅1厨1卫,高楼层 (共18层),48.3㎡,暂无数据,塔楼,西南,钢混结构,其他,两梯五户,有,2022,7,5.0
6598,5522.0,150.0,10677.0,天盛驿都锦绣,龙泉驿,3室2厅1厨2卫,高楼层 (共6层),140.5㎡,暂无数据,板塔结合,南,钢混结构,其他,一梯两户,无,2022,7,4.0
6829,5525.0,53.0,12046.0,龙锦雅苑,成华,1室1厅1厨1卫,低楼层 (共11层),44㎡,平层,塔楼,东南,钢混结构,其他,两梯四户,有,2022,7,4.0
6925,5524.0,187.0,24606.0,蜀南春郡,天府新区,2室2厅1厨1卫,低楼层 (共32层),76㎡,暂无数据,板塔结合,南,钢混结构,精装,两梯六户,有,2022,7,4.0
7031,5524.0,95.0,4885.0,彭州市实验小学教师苑,彭州,4室2厅1厨2卫,低楼层 (共6层),194.5㎡,错层,塔楼,北,框架结构,其他,一梯两户,暂无数据,2022,7,4.0
7380,5531.0,115.0,12916.0,派克公馆,郫都,2室2厅1厨1卫,中楼层 (共18层),89.04㎡,暂无数据,板塔结合,西南,框架结构,其他,两梯三户,有,2022,7,3.0
7477,5532.0,208.0,15113.0,北京城建龙樾湾,双流,4室2厅1厨2卫,低楼层 (共37层),137.63㎡,暂无数据,板塔结合,东,钢混结构,精装,两梯四户,有,2022,7,3.0
7812,5533.0,240.0,29123.0,蓝光东方天地,成华,3室2厅1厨2卫,高楼层 (共31层),82.41㎡,暂无数据,塔楼,南,钢混结构,精装,三梯八户,有,2022,7,2.0
8336,5535.0,105.0,9297.0,明星花苑,龙泉驿,3室2厅1厨1卫,低楼层 (共6层),112.94㎡,平层,板楼,东 南,混合结构,简装,一梯三户,无,2022,7,2.0
8412,5535.0,420.0,42233.0,吉宝凌云峰阁,锦江,2室2厅1厨2卫,高楼层 (共36层),99.45㎡,暂无数据,塔楼,东南,钢混结构,精装,三梯四户,有,2022,7,2.0
8440,5535.0,128.0,13078.0,富力桃园B区,新都,3室2厅1厨1卫,高楼层 (共32层),97.88㎡,暂无数据,板塔结合,东南,框架结构,简装,两梯六户,有,2022,7,2.0
8705,5536.0,180.0,20413.0,炜岸城一期,龙泉驿,3室1厅1厨1卫,低楼层 (共30层),88.18㎡,平层,板楼,东南,钢混结构,简装,两梯六户,有,2022,7,1.0
8978,171498.0,131.0,18338.0,秀城嘉园,金牛,2室1厅1厨1卫,中楼层 (共25层),71.44㎡,平层,塔楼,东南,钢混结构,精装,两梯七户,有,2022,7,6.0
9116,171502.0,220.0,18332.0,万科第五城四期,双流,4室2厅1厨2卫,中楼层 (共24层),120.01㎡,暂无数据,板塔结合,东 西,框架结构,精装,两梯六户,有,2022,7,6.0
8514,5521.0,172.0,18102.0,成都新天地,双流,3室2厅1厨2卫,中楼层 (共13层),95.02㎡,暂无数据,板塔结合,西南,钢混结构,精装,两梯六户,有,2022,7,7.0
8696,5585.0,445.0,32518.0,华润二十四城七期,成华,4室2厅1厨2卫,高楼层 (共47层),136.85㎡,暂无数据,板塔结合,东北,钢混结构,精装,三梯六户,有,2022,7,7.0
8951,5587.0,225.0,20958.0,保利学府城,金牛,3室2厅1厨1卫,中楼层 (共31层),107.36㎡,暂无数据,塔楼,南,钢混结构,毛坯,两梯八户,有,2022,7,6.0
9124,5588.0,90.0,15152.0,楠庭理想,武侯,1室1厅1厨1卫,中楼层 (共14层),59.4㎡,平层,板楼,东南,框架结构,精装,两梯十八户,有,2022,7,6.0
9622,5591.0,166.0,18933.0,金科一城,成华,3室2厅1厨1卫,高楼层 (共20层),87.68㎡,暂无数据,塔楼,东,钢混结构,精装,两梯六户,有,2022,7,5.0
9817,5606.0,880.0,44166.0,绿地锦天府,锦江,3室1厅1厨3卫,高楼层 (共30层),199.25㎡,平层,板塔结合,西,钢混结构,其他,三梯三户,有,2022,7,5.0
10524,5608.0,172.0,19460.0,阳曦芙蓉城,金牛,2室2厅1厨1卫,低楼层 (共28层),88.39㎡,暂无数据,板塔结合,东南,钢混结构,简装,三梯六户,有,2022,7,4.0
10748,5608.0,88.0,13865.0,紫荆核动力院宿舍,高新,2室1厅1厨1卫,中楼层 (共7层),63.47㎡,暂无数据,板塔结合,南,钢混结构,简装,一梯两户,无,2022,7,3.0
11097,5609.0,89.0,9168.0,新都新筑,新都,2室2厅1厨1卫,低楼层 (共14层),97.08㎡,平层,板塔结合,南,钢混结构,精装,一梯四户,无,2022,7,3.0
11108,5609.0,128.0,12076.0,锦汇城B区,温江,3室2厅1厨2卫,高楼层 (共30层),106㎡,平层,暂无数据,东南,钢混结构,其他,两梯五户,有,2022,7,3.0
11617,172171.0,240.0,15316.0,保利拉斐云邸,新都,4室2厅1厨2卫,中楼层 (共33层),156.7㎡,暂无数据,板塔结合,南,钢混结构,其他,一梯四户,暂无数据,2022,7,7.0
11672,172176.0,95.8,12996.0,天悦龙栖台,龙泉驿,2室1厅1厨1卫,高楼层 (共26层),73.72㎡,暂无数据,塔楼,东南,钢混结构,其他,三梯六户,有,2022,7,7.0
10212,5554.0,385.0,31250.0,天府豪庭,高新,4室2厅1厨2卫,高楼层 (共39层),123.2㎡,平层,板塔结合,南 北,钢混结构,精装,两梯五户,有,2022,7,8.0
12705,5554.0,39.0,9070.0,怡和新城F区,龙泉驿,1室1厅1厨1卫,低楼层 (共23层),43㎡,暂无数据,塔楼,东南,框架结构,其他,两梯十一户,有,2022,7,3.0
13290,172402.0,89.6,16000.0,四季映像,龙泉驿,2室1厅1厨1卫,中楼层 (共33层),56㎡,暂无数据,板塔结合,北,钢混结构,其他,两梯七户,有,2022,7,8.0
361,170781.0,210.0,17292.0,洲际银海湾,温江,3室1厅1厨2卫,高楼层 (共22层),121.45㎡,平层,板塔结合,东南,框架结构,精装,两梯四户,有,2022,6,26.0
536,170784.0,208.0,18627.0,红枫岭二期,成华,3室2厅1厨2卫,高楼层 (共33层),111.67㎡,平层,板塔结合,西北,框架结构,精装,三梯六户,有,2022,6,11.0
705,170789.0,127.0,12119.0,东光街37号,锦江,3室2厅1厨2卫,高楼层 (共7层),104.8㎡,跃层,板楼,东南,钢混结构,简装,一梯两户,无,2022,6,16.0
947,170792.0,83.6,8360.0,金山御景蓝湾,龙泉驿,3室1厅1厨1卫,高楼层 (共31层),100㎡,平层,板塔结合,东南,钢混结构,毛坯,两梯六户,有,2022,6,27.0
1159,170790.0,70.0,9067.0,蜀汉路76号,金牛,3室1厅1厨1卫,中楼层 (共7层),77.21㎡,平层,板楼,东,砖混结构,简装,一梯三户,无,2021,1,1.0
1195,170790.0,490.0,39929.0,优品道四期曦岸,青羊,4室2厅1厨2卫,高楼层 (共31层),122.72㎡,平层,板塔结合,南,钢混结构,精装,三梯六户,有,2022,5,10.0
1309,170788.0,183.0,23453.0,蓝光金悦派,高新,3室1厅1厨1卫,低楼层 (共33层),78.03㎡,平层,塔楼,南,钢混结构,精装,三梯八户,有,2022,5,8.0
1334,170789.0,127.0,15105.0,首创东公元,龙泉驿,2室2厅1厨1卫,高楼层 (共34层),84.08㎡,平层,塔楼,西南,钢混结构,精装,三梯六户,有,2022,6,7.0
1469,170789.0,265.0,22958.0,恒大广场,青羊,2室1厅1厨2卫,低楼层 (共53层),115.43㎡,平层,塔楼,南,钢混结构,精装,五梯七户,有,2022,6,14.0
1647,170793.0,124.0,14198.0,小天东巷90号,武侯,2室1厅1厨1卫,低楼层 (共7层),87.34㎡,平层,板楼,东南,砖混结构,简装,一梯两户,无,2022,6,24.0
1756,170793.0,140.0,15780.0,溪地湾,郫都,3室1厅1厨2卫,高楼层 (共33层),88.72㎡,平层,塔楼,西南,框架结构,精装,两梯五户,有,2022,4,3.0
1850,170793.0,150.0,12172.0,御源大湖区,龙泉驿,3室2厅1厨2卫,高楼层 (共6层),123.24㎡,平层,塔楼,南,钢混结构,精装,一梯两户,无,2022,2,7.0
2190,170788.0,137.0,18592.0,锦江城市花园三期,锦江,3室2厅1厨1卫,中楼层 (共34层),73.69㎡,平层,板塔结合,西北,钢混结构,毛坯,两梯十一户,有,2021,11,20.0
2828,170781.0,148.0,21357.0,天朗锦邸,武侯,2室1厅1厨1卫,低楼层 (共39层),69.3㎡,平层,板楼,东南,框架结构,简装,三梯九户,有,2021,7,21.0
3211,170854.0,28.0,8161.0,金冠华庭,新都,1室0厅1厨1卫,中楼层 (共11层),34.31㎡,平层,板楼,南,钢混结构,简装,一梯六户,有,2022,6,26.0
6741,170772.0,288.0,37796.0,保利心语花园四期,高新,2室1厅1厨1卫,中楼层 (共31层),76.2㎡,平层,塔楼,西,钢混结构,精装,两梯五户,有,2022,6,26.0
6788,170775.0,305.0,41239.0,中粮鸿云,锦江,3室1厅1厨1卫,低楼层 (共32层),73.96㎡,平层,塔楼,东北,钢混结构,精装,两梯六户,有,2022,6,5.0
8596,170807.0,65.8,9196.0,岭秀都江1期,都江堰,2室1厅1厨1卫,中楼层 (共11层),71.56㎡,平层,板楼,南,框架结构,精装,一梯四户,有,2022,4,29.0
9151,171090.0,90.0,20157.0,青羊上街185号,青羊,2室1厅1厨1卫,中楼层 (共5层),44.65㎡,平层,板楼,东南,混合结构,精装,一梯两户,无,2022,6,30.0
9336,171090.0,172.0,15968.0,雅居乐剑桥郡,天府新区,3室2厅1厨2卫,中楼层 (共30层),107.72㎡,平层,板塔结合,南 北,钢混结构,精装,两梯四户,有,2022,7,1.0
9589,171120.0,118.0,14594.0,星语双城二期,武侯,2室1厅1厨1卫,中楼层 (共11层),80.86㎡,平层,板楼,南,框架结构,其他,两梯五户,有,2022,6,28.0
9683,171098.0,140.0,12028.0,华油巷7号,成华,2室2厅1厨1卫,中楼层 (共7层),116.4㎡,平层,板楼,北,砖混结构,简装,一梯两户,无,2022,6,30.0
9955,171098.0,123.0,13885.0,合能四季城二期,郫都,3室1厅1厨1卫,低楼层 (共28层),88.59㎡,平层,板塔结合,东北,钢混结构,精装,三梯八户,有,2022,7,4.0
10125,171090.0,30.0,9018.0,我的大学,新都,1室0厅1厨1卫,低楼层 (共27层),33.27㎡,暂无数据,板塔结合,东南,框架结构,其他,两梯八户,有,2022,6,27.0
10352,171120.0,328.0,29619.0,中海锦江城云熙一期,天府新区,3室2厅1厨2卫,高楼层 (共33层),110.74㎡,平层,塔楼,南,钢混结构,其他,两梯四户,有,2022,6,29.0
10386,171120.0,127.0,9167.0,西区花园花园洋房,郫都,4室1厅1厨2卫,低楼层 (共6层),138.55㎡,错层,板塔结合,东北,混合结构,精装,一梯两户,无,2022,7,1.0
10485,171090.0,342.0,20000.0,将军街58号,青羊,4室2厅1厨2卫,中楼层 (共6层),171㎡,平层,板楼,南,钢混结构,简装,一梯两户,无,2022,7,4.0
10723,171120.0,100.0,8381.0,福兴花园,郫都,3室2厅1厨2卫,低楼层 (共6层),119.33㎡,错层,板楼,东南,钢混结构,其他,一梯两户,无,2022,6,30.0
10872,171098.0,170.0,24300.0,华汇天地,双流,2室2厅1厨1卫,中楼层 (共32层),69.96㎡,平层,板塔结合,西,框架结构,精装,两梯六户,有,2022,6,29.0
10976,171090.0,72.0,11337.0,格林城市花园,新都,2室1厅1厨1卫,低楼层 (共26层),63.51㎡,平层,塔楼,东,钢混结构,其他,一梯六户,暂无数据,2022,6,27.0
6275,5521.0,127.0,20194.0,交大归谷建设派,成华,2室1厅1厨1卫,低楼层 (共33层),62.89㎡,平层,塔楼,东南,钢混结构,简装,两梯五户,有,2022,7,5.0
6529,5521.0,122.0,14589.0,银锣湾,成华,2室1厅1厨1卫,低楼层 (共22层),83.63㎡,暂无数据,板楼,东南,钢混结构,精装,两梯七户,有,2022,7,5.0
6801,5524.0,112.0,19852.0,金沙柏林郡,青羊,2室1厅1厨1卫,低楼层 (共22层),56.42㎡,暂无数据,板塔结合,东南,钢混结构,简装,两梯六户,有,2022,7,4.0
